table,column,data_type,is_nullable,column_default
learn_assignments,assigned_by_user_id,uuid,YES,""
learn_assignments,sponsor_name,text,YES,""
learn_assignments,note,text,NO,"''::text"
learn_assignments,required,boolean,NO,"true"
learn_assignments,due_at,timestamp with time zone,YES,""
learn_assignments,assigned_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_assignments,status,text,NO,"'assigned'::text"
learn_certificate_verification,id,uuid,NO,"gen_random_uuid()"
learn_certificate_verification,certificate_id,uuid,NO,""
learn_certificate_verification,course_id,uuid,NO,""
learn_certificate_verification,certificate_no,text,NO,""
learn_certificate_verification,verification_code,text,NO,""
learn_certificate_verification,normalized_email,text,YES,""
learn_certificate_verification,status,text,NO,"'issued'::text"
learn_certificate_verification,issued_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_certificates,id,uuid,NO,"gen_random_uuid()"
learn_certificates,enrollment_id,uuid,NO,""
learn_certificates,course_id,uuid,NO,""
learn_certificates,user_id,uuid,YES,""
learn_certificates,normalized_email,text,YES,""
learn_certificates,certificate_no,text,NO,""
learn_certificates,verification_code,text,NO,""
learn_certificates,issued_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_certificates,score,integer,YES,""
learn_certificates,status,text,NO,"'issued'::text"
learn_course_categories,id,uuid,NO,"gen_random_uuid()"
learn_course_categories,slug,text,NO,""
learn_course_categories,name,text,NO,""
learn_course_categories,description,text,NO,""
learn_course_categories,hero_copy,text,NO,""
learn_course_categories,accent,text,YES,""
learn_course_categories,icon,text,YES,""
learn_course_categories,is_featured,boolean,NO,"false"
learn_course_categories,sort_order,integer,NO,"0"
learn_course_categories,course_count,integer,NO,"0"
learn_course_categories,audience_tags,ARRAY,NO,"'{}'::text[]"
learn_course_categories,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_course_categories,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_courses,id,uuid,NO,"gen_random_uuid()"
learn_courses,slug,text,NO,""
learn_courses,category_id,uuid,YES,""
learn_courses,primary_instructor_id,uuid,YES,""
learn_courses,title,text,NO,""
learn_courses,subtitle,text,NO,""
learn_courses,summary,text,NO,""
learn_courses,description,text,NO,""
learn_courses,hero_image_url,text,YES,""
learn_courses,preview_video_url,text,YES,""
learn_courses,duration_text,text,NO,""
learn_courses,estimated_minutes,integer,NO,"0"
learn_courses,difficulty,text,NO,"'beginner'::text"
learn_courses,prerequisites,ARRAY,NO,"'{}'::text[]"
learn_courses,outcomes,ARRAY,NO,"'{}'::text[]"
learn_courses,tags,ARRAY,NO,"'{}'::text[]"
learn_courses,visibility,text,NO,"'public'::text"
learn_courses,access_model,text,NO,"'free'::text"
learn_courses,plan_id,uuid,YES,""
learn_courses,price,integer,YES,""
learn_courses,currency,text,NO,"'NGN'::text"
learn_courses,featured,boolean,NO,"false"
learn_courses,is_certification,boolean,NO,"false"
learn_courses,passing_score,integer,NO,"70"
learn_courses,completion_rule,text,YES,""
learn_courses,status,text,NO,"'draft'::text"
learn_courses,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_courses,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_courses,unlock_policy,text,NO,"'sequential'::text"
learn_enrollments,id,uuid,NO,"gen_random_uuid()"
learn_enrollments,course_id,uuid,NO,""
learn_enrollments,user_id,uuid,YES,""
learn_enrollments,normalized_email,text,YES,""
learn_enrollments,source,text,NO,"'self'::text"
learn_enrollments,status,text,NO,"'active'::text"
learn_enrollments,payment_status,text,NO,"'not_required'::text"
learn_enrollments,sponsor_name,text,YES,""
learn_enrollments,enrolled_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_enrollments,started_at,timestamp with time zone,YES,""
learn_enrollments,completed_at,timestamp with time zone,YES,""
learn_enrollments,percent_complete,integer,NO,"0"
learn_enrollments,last_lesson_id,uuid,YES,""
learn_enrollments,last_activity_at,timestamp with time zone,YES,""
learn_instructors,id,uuid,NO,"gen_random_uuid()"
learn_instructors,slug,text,NO,""
learn_instructors,full_name,text,NO,""
learn_instructors,title,text,NO,""
learn_instructors,bio,text,NO,""
learn_instructors,expertise,ARRAY,NO,"'{}'::text[]"
learn_instructors,accent,text,YES,""
learn_instructors,avatar_url,text,YES,""
learn_instructors,spotlight_quote,text,YES,""
learn_instructors,rating,numeric,NO,"0"
learn_instructors,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_instructors,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_learning_paths,id,uuid,NO,"gen_random_uuid()"
learn_learning_paths,slug,text,NO,""
learn_learning_paths,title,text,NO,""
learn_learning_paths,summary,text,NO,""
learn_learning_paths,description,text,NO,""
learn_learning_paths,hero_image_url,text,YES,""
learn_learning_paths,audience,text,NO,""
learn_learning_paths,visibility,text,NO,"'public'::text"
learn_learning_paths,access_model,text,NO,"'free'::text"
learn_learning_paths,plan_id,uuid,YES,""
learn_learning_paths,featured,boolean,NO,"false"
learn_learning_paths,status,text,NO,"'draft'::text"
learn_learning_paths,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_learning_paths,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_lesson_resources,id,uuid,NO,"gen_random_uuid()"
learn_lesson_resources,lesson_id,uuid,NO,""
learn_lesson_resources,label,text,NO,""
learn_lesson_resources,resource_type,text,NO,""
learn_lesson_resources,url,text,NO,""
learn_lesson_resources,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_lessons,id,uuid,NO,"gen_random_uuid()"
learn_lessons,course_id,uuid,NO,""
learn_lessons,module_id,uuid,NO,""
learn_lessons,slug,text,NO,""
learn_lessons,title,text,NO,""
learn_lessons,summary,text,YES,""
learn_lessons,body_markdown,text,NO,"''::text"
learn_lessons,video_url,text,YES,""
learn_lessons,duration_minutes,integer,NO,"0"
learn_lessons,lesson_type,text,NO,"'reading'::text"
learn_lessons,is_preview,boolean,NO,"false"
learn_lessons,sort_order,integer,NO,"1"
learn_lessons,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_lessons,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_modules,id,uuid,NO,"gen_random_uuid()"
learn_modules,course_id,uuid,NO,""
learn_modules,title,text,NO,""
learn_modules,summary,text,YES,""
learn_modules,sort_order,integer,NO,"1"
learn_modules,unlock_rule,text,NO,"'sequential'::text"
learn_modules,estimated_minutes,integer,NO,"0"
learn_modules,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_modules,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_notifications,id,uuid,NO,"gen_random_uuid()"
learn_notifications,user_id,uuid,YES,""
learn_notifications,normalized_email,text,YES,""
learn_notifications,channel,text,NO,""
learn_notifications,template_key,text,NO,""
learn_notifications,recipient,text,NO,""
learn_notifications,title,text,NO,""
learn_notifications,body,text,NO,""
learn_notifications,status,text,NO,"'queued'::text"
learn_notifications,reason,text,YES,""
learn_notifications,entity_type,text,YES,""
learn_notifications,entity_id,text,YES,""
learn_notifications,read_at,timestamp with time zone,YES,""
learn_notifications,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_path_items,id,uuid,NO,"gen_random_uuid()"
learn_path_items,path_id,uuid,NO,""
learn_path_items,item_type,text,NO,"'course'::text"
learn_path_items,course_id,uuid,YES,""
learn_path_items,label,text,YES,""
learn_path_items,description,text,YES,""
learn_path_items,sort_order,integer,NO,"1"
learn_path_items,required,boolean,NO,"true"
learn_path_items,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_payments,id,uuid,NO,"gen_random_uuid()"
learn_payments,enrollment_id,uuid,NO,""
learn_payments,course_id,uuid,NO,""
learn_payments,user_id,uuid,YES,""
learn_payments,normalized_email,text,YES,""
learn_payments,amount,integer,NO,"0"
learn_payments,currency,text,NO,"'NGN'::text"
learn_payments,status,text,NO,"'pending'::text"
learn_payments,method,text,NO,"'manual'::text"
learn_payments,reference,text,NO,""
learn_payments,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_payments,confirmed_at,timestamp with time zone,YES,""
learn_plans,id,uuid,NO,"gen_random_uuid()"
learn_plans,slug,text,NO,""
learn_plans,name,text,NO,""
learn_plans,description,text,NO,""
learn_plans,price,integer,NO,"0"
learn_plans,currency,text,NO,"'NGN'::text"
learn_plans,billing_type,text,NO,"'one_time'::text"
learn_plans,access_scope,text,NO,""
learn_plans,perks,ARRAY,NO,"'{}'::text[]"
learn_plans,is_public,boolean,NO,"true"
learn_plans,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_plans,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_progress,id,uuid,NO,"gen_random_uuid()"
learn_progress,enrollment_id,uuid,NO,""
learn_progress,course_id,uuid,NO,""
learn_progress,module_id,uuid,YES,""
learn_progress,lesson_id,uuid,NO,""
learn_progress,status,text,NO,"'in_progress'::text"
learn_progress,seconds_watched,integer,NO,"0"
learn_progress,score,integer,YES,""
learn_progress,completed_at,timestamp with time zone,YES,""
learn_quiz_attempts,id,uuid,NO,"gen_random_uuid()"
learn_quiz_attempts,quiz_id,uuid,NO,""
learn_quiz_attempts,enrollment_id,uuid,NO,""
learn_quiz_attempts,user_id,uuid,YES,""
learn_quiz_attempts,normalized_email,text,YES,""
learn_quiz_attempts,score,integer,NO,"0"
learn_quiz_attempts,passed,boolean,NO,"false"
learn_quiz_attempts,submitted_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_quiz_attempts,answers,jsonb,NO,"'{}'::jsonb"
learn_quiz_questions,id,uuid,NO,"gen_random_uuid()"
learn_quiz_questions,quiz_id,uuid,NO,""
learn_quiz_questions,prompt,text,NO,""
learn_quiz_questions,question_type,text,NO,"'single_choice'::text"
learn_quiz_questions,options,ARRAY,NO,"'{}'::text[]"
learn_quiz_questions,correct_answer,ARRAY,NO,"'{}'::text[]"
learn_quiz_questions,explanation,text,YES,""
learn_quiz_questions,sort_order,integer,NO,"1"
learn_quiz_questions,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_quizzes,id,uuid,NO,"gen_random_uuid()"
learn_quizzes,course_id,uuid,NO,""
learn_quizzes,lesson_id,uuid,YES,""
learn_quizzes,title,text,NO,""
learn_quizzes,description,text,YES,""
learn_quizzes,pass_score,integer,NO,"70"
learn_quizzes,max_attempts,integer,NO,"3"
learn_quizzes,question_count,integer,NO,"0"
learn_quizzes,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_quizzes,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_reviews,id,uuid,NO,"gen_random_uuid()"
learn_reviews,course_id,uuid,NO,""
learn_reviews,user_id,uuid,YES,""
learn_reviews,normalized_email,text,YES,""
learn_reviews,rating,integer,NO,"5"
learn_reviews,title,text,NO,""
learn_reviews,body,text,NO,""
learn_reviews,status,text,NO,"'pending'::text"
learn_reviews,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_reviews,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_role_memberships,id,uuid,NO,"gen_random_uuid()"
learn_role_memberships,user_id,uuid,YES,""
learn_role_memberships,normalized_email,text,YES,""
learn_role_memberships,is_active,boolean,NO,"true"
learn_role_memberships,role,text,NO,"'viewer'::text"
learn_role_memberships,scope_type,text,NO,"'division'::text"
learn_role_memberships,scope_id,text,YES,""
learn_role_memberships,created_at,timestamp with time zone,NO,"now()"
learn_saved_courses,id,uuid,NO,"gen_random_uuid()"
learn_saved_courses,course_id,uuid,NO,""
learn_saved_courses,user_id,uuid,YES,""
learn_saved_courses,normalized_email,text,YES,""
learn_saved_courses,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_settings,key,text,NO,""
learn_settings,value,jsonb,NO,"'{}'::jsonb"
learn_settings,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_settings,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_teacher_applications,id,uuid,NO,"gen_random_uuid()"
learn_teacher_applications,user_id,uuid,YES,""
learn_teacher_applications,normalized_email,text,YES,""
learn_teacher_applications,full_name,text,NO,""
learn_teacher_applications,phone,text,YES,""
learn_teacher_applications,country,text,YES,""
learn_teacher_applications,expertise_area,text,NO,""
learn_teacher_applications,teaching_topics,ARRAY,NO,"'{}'::text[]"
learn_teacher_applications,credentials,text,NO,"''::text"
learn_teacher_applications,portfolio_links,ARRAY,NO,"'{}'::text[]"
learn_teacher_applications,course_proposal,text,NO,"''::text"
learn_teacher_applications,supporting_files,jsonb,NO,"'[]'::jsonb"
learn_teacher_applications,terms_accepted_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_teacher_applications,status,text,NO,"'submitted'::text"
learn_teacher_applications,review_notes,text,YES,""
learn_teacher_applications,admin_notes,text,YES,""
learn_teacher_applications,payout_model,text,NO,"'pending'::text"
learn_teacher_applications,revenue_share_percent,integer,YES,""
learn_teacher_applications,reviewed_at,timestamp with time zone,YES,""
learn_teacher_applications,reviewed_by_user_id,uuid,YES,""
learn_teacher_applications,instructor_membership_id,uuid,YES,""
learn_teacher_applications,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
learn_teacher_applications,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
logistics_addresses,id,uuid,NO,"gen_random_uuid()"
logistics_addresses,shipment_id,uuid,YES,""
logistics_addresses,kind,text,NO,""
logistics_addresses,label,text,YES,""
logistics_addresses,contact_name,text,YES,""
logistics_addresses,phone,text,YES,""
logistics_addresses,email,text,YES,""
logistics_addresses,line1,text,YES,""
logistics_addresses,line2,text,YES,""
logistics_addresses,city,text,YES,""
logistics_addresses,region,text,YES,""
logistics_addresses,country,text,YES,"'NG'::text"
logistics_addresses,landmark,text,YES,""
logistics_addresses,instructions,text,YES,""
logistics_addresses,latitude,numeric,YES,""
logistics_addresses,longitude,numeric,YES,""
logistics_assignments,id,uuid,NO,"gen_random_uuid()"
logistics_assignments,shipment_id,uuid,YES,""
logistics_assignments,rider_user_id,uuid,YES,""
logistics_assignments,rider_name,text,YES,""
logistics_assignments,rider_phone,text,YES,""
logistics_assignments,assigned_by_user_id,uuid,YES,""
logistics_assignments,assigned_by_name,text,YES,""
logistics_assignments,eta_committed_at,timestamp with time zone,YES,""
logistics_assignments,status,text,NO,"'assigned'::text"
logistics_assignments,notes,text,YES,""
logistics_assignments,created_at,timestamp with time zone,NO,"now()"
logistics_events,id,uuid,NO,"gen_random_uuid()"
logistics_events,shipment_id,uuid,YES,""
logistics_events,event_type,text,NO,""
logistics_events,lifecycle_status,text,YES,""
logistics_events,title,text,YES,""
logistics_events,description,text,YES,""
logistics_events,actor_user_id,uuid,YES,""
logistics_events,actor_name,text,YES,""
logistics_events,actor_role,text,YES,""
logistics_events,meta,jsonb,YES,"'{}'::jsonb"
logistics_events,customer_visible,boolean,YES,"true"
logistics_events,created_at,timestamp with time zone,NO,"now()"
logistics_events,archived_at,timestamp with time zone,YES,""
logistics_events,archive_reason,text,YES,""
logistics_events,retention_hold_until,timestamp with time zone,YES,""
logistics_events,legal_hold_reason,text,YES,""
logistics_expenses,id,uuid,NO,"gen_random_uuid()"
logistics_expenses,shipment_id,uuid,YES,""
logistics_expenses,rider_user_id,uuid,YES,""
logistics_expenses,category,text,YES,""
logistics_expenses,amount,bigint,NO,"0"
logistics_expenses,currency,text,YES,"'NGN'::text"
logistics_expenses,note,text,YES,""
logistics_expenses,receipt_path,text,YES,""
logistics_expenses,status,text,NO,"'pending'::text"
logistics_expenses,created_at,timestamp with time zone,NO,"now()"
logistics_issues,id,uuid,NO,"gen_random_uuid()"
logistics_issues,shipment_id,uuid,YES,""
logistics_issues,severity,text,YES,"'medium'::text"
logistics_issues,status,text,NO,"'open'::text"
logistics_issues,issue_type,text,YES,""
logistics_issues,summary,text,YES,""
logistics_issues,details,text,YES,""
logistics_issues,opened_by_user_id,uuid,YES,""
logistics_issues,owner_user_id,uuid,YES,""
logistics_issues,resolution,text,YES,""
logistics_issues,created_at,timestamp with time zone,NO,"now()"
logistics_issues,updated_at,timestamp with time zone,NO,"now()"
logistics_issues,archived_at,timestamp with time zone,YES,""
logistics_issues,archive_reason,text,YES,""
logistics_issues,retention_hold_until,timestamp with time zone,YES,""
logistics_issues,legal_hold_reason,text,YES,""
logistics_notifications,id,uuid,NO,"gen_random_uuid()"
logistics_notifications,shipment_id,uuid,YES,""
logistics_notifications,channel,text,YES,""
logistics_notifications,template_key,text,YES,""
logistics_notifications,recipient,text,YES,""
logistics_notifications,subject,text,YES,""
logistics_notifications,status,text,NO,"'queued'::text"
logistics_notifications,reason,text,YES,""
logistics_notifications,meta,jsonb,YES,"'{}'::jsonb"
logistics_notifications,created_at,timestamp with time zone,NO,"now()"
logistics_proof_of_delivery,id,uuid,NO,"gen_random_uuid()"
logistics_proof_of_delivery,shipment_id,uuid,YES,""
logistics_proof_of_delivery,recipient_name,text,YES,""
logistics_proof_of_delivery,delivered_at,timestamp with time zone,YES,""
logistics_proof_of_delivery,proof_type,text,YES,""
logistics_proof_of_delivery,note,text,YES,""
logistics_proof_of_delivery,photo_path,text,YES,""
logistics_proof_of_delivery,signature_path,text,YES,""
logistics_proof_of_delivery,geo_lat,numeric,YES,""
logistics_proof_of_delivery,geo_lng,numeric,YES,""
logistics_proof_of_delivery,created_at,timestamp with time zone,NO,"now()"
logistics_proof_of_delivery,archived_at,timestamp with time zone,YES,""
logistics_proof_of_delivery,archive_reason,text,YES,""
logistics_proof_of_delivery,retention_hold_until,timestamp with time zone,YES,""
logistics_proof_of_delivery,legal_hold_reason,text,YES,""
logistics_rate_cards,id,uuid,NO,"gen_random_uuid()"
logistics_rate_cards,zone_id,uuid,YES,""
logistics_rate_cards,service_type,text,NO,""
logistics_rate_cards,urgency,text,NO,"'standard'::text"
logistics_rate_cards,base_amount,bigint,NO,"0"
logistics_rate_cards,weight_fee_per_kg,bigint,YES,"0"
logistics_rate_cards,fragile_fee,bigint,YES,"0"
logistics_rate_cards,size_surcharge,bigint,YES,"0"
logistics_rate_cards,manual_only,boolean,NO,"false"
logistics_rate_cards,is_active,boolean,NO,"true"
logistics_rate_cards,created_at,timestamp with time zone,NO,"now()"
logistics_role_memberships,id,uuid,NO,"gen_random_uuid()"
logistics_role_memberships,user_id,uuid,YES,""
logistics_role_memberships,normalized_email,text,YES,""
logistics_role_memberships,is_active,boolean,NO,"true"
logistics_role_memberships,role,text,NO,"'viewer'::text"
logistics_role_memberships,scope_type,text,NO,"'division'::text"
logistics_role_memberships,scope_id,text,YES,""
logistics_role_memberships,created_at,timestamp with time zone,NO,"now()"
logistics_settings,id,uuid,NO,"gen_random_uuid()"
logistics_settings,key,text,NO,""
logistics_settings,value,jsonb,NO,"'{}'::jsonb"
logistics_settings,created_at,timestamp with time zone,NO,"now()"
logistics_settings,updated_at,timestamp with time zone,NO,"now()"
logistics_shipments,id,uuid,NO,"gen_random_uuid()"
logistics_shipments,tracking_code,text,YES,""
logistics_shipments,request_type,text,YES,"'standard'::text"
logistics_shipments,service_type,text,YES,""
logistics_shipments,lifecycle_status,text,NO,"'draft'::text"
logistics_shipments,payment_status,text,NO,"'unpaid'::text"
logistics_shipments,pricing_status,text,NO,"'pending'::text"
logistics_shipments,customer_user_id,uuid,YES,""
logistics_shipments,normalized_email,text,YES,""
logistics_shipments,sender_name,text,YES,""
logistics_shipments,sender_phone,text,YES,""
logistics_shipments,sender_email,text,YES,""
logistics_shipments,recipient_name,text,YES,""
logistics_shipments,recipient_phone,text,YES,""
logistics_shipments,recipient_email,text,YES,""
logistics_shipments,parcel_type,text,YES,""
logistics_shipments,parcel_description,text,YES,""
logistics_shipments,fragile,boolean,YES,"false"
logistics_shipments,weight_kg,numeric,YES,""
logistics_shipments,size_tier,text,YES,""
logistics_shipments,urgency,text,YES,"'standard'::text"
logistics_shipments,zone_id,uuid,YES,""
logistics_shipments,zone_label,text,YES,""
logistics_shipments,scheduled_pickup_at,timestamp with time zone,YES,""
logistics_shipments,scheduled_delivery_at,timestamp with time zone,YES,""
logistics_shipments,assigned_rider_user_id,uuid,YES,""
logistics_shipments,assigned_rider_name,text,YES,""
logistics_shipments,payment_reference,text,YES,""
logistics_shipments,amount_quoted,bigint,YES,""
logistics_shipments,amount_paid,bigint,YES,""
logistics_shipments,pricing_breakdown,jsonb,YES,"'{}'::jsonb"
logistics_shipments,override_meta,jsonb,YES,""
logistics_shipments,support_summary,text,YES,""
logistics_shipments,requires_pod,boolean,YES,"false"
logistics_shipments,last_event_at,timestamp with time zone,YES,""
logistics_shipments,created_at,timestamp with time zone,NO,"now()"
logistics_shipments,updated_at,timestamp with time zone,NO,"now()"
logistics_shipments,currency,text,NO,"'NGN'::text"
logistics_shipments,display_currency,text,NO,"'NGN'::text"
logistics_shipments,settlement_currency,text,NO,"'NGN'::text"
logistics_shipments,archived_at,timestamp with time zone,YES,""
logistics_shipments,archive_reason,text,YES,""
logistics_shipments,retention_hold_until,timestamp with time zone,YES,""
logistics_shipments,legal_hold_reason,text,YES,""
logistics_zones,id,uuid,NO,"gen_random_uuid()"
logistics_zones,zone_key,text,NO,""
logistics_zones,name,text,NO,""
logistics_zones,summary,text,YES,""
logistics_zones,city,text,YES,""
logistics_zones,region,text,YES,""
logistics_zones,base_fee,bigint,YES,"0"
logistics_zones,same_day_multiplier,numeric,YES,"1.0"
logistics_zones,inter_city_multiplier,numeric,YES,"1.5"
logistics_zones,eta_hours_min,integer,YES,"1"
logistics_zones,eta_hours_max,integer,YES,"48"
logistics_zones,is_active,boolean,NO,"true"
logistics_zones,sort_order,integer,YES,"0"
logistics_zones,created_at,timestamp with time zone,NO,"now()"
marketplace_addresses,id,uuid,NO,"gen_random_uuid()"
marketplace_addresses,user_id,uuid,YES,""
marketplace_addresses,normalized_email,text,YES,""
marketplace_addresses,label,text,YES,""
marketplace_addresses,recipient_name,text,YES,""
marketplace_addresses,phone,text,YES,""
marketplace_addresses,line1,text,NO,""
marketplace_addresses,line2,text,YES,""
marketplace_addresses,city,text,NO,""
marketplace_addresses,region,text,NO,""
marketplace_addresses,country,text,NO,"'Nigeria'::text"
marketplace_addresses,is_default,boolean,NO,"false"
marketplace_addresses,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_addresses,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_audit_logs,id,uuid,NO,"gen_random_uuid()"
marketplace_audit_logs,event_type,text,NO,""
marketplace_audit_logs,actor_user_id,uuid,YES,""
marketplace_audit_logs,actor_email,text,YES,""
marketplace_audit_logs,entity_type,text,YES,""
marketplace_audit_logs,entity_id,text,YES,""
marketplace_audit_logs,details,jsonb,NO,"'{}'::jsonb"
marketplace_audit_logs,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_audit_logs,archived_at,timestamp with time zone,YES,""
marketplace_audit_logs,archive_reason,text,YES,""
marketplace_audit_logs,retention_hold_until,timestamp with time zone,YES,""
marketplace_audit_logs,legal_hold_reason,text,YES,""
marketplace_automation_runs,id,uuid,NO,"gen_random_uuid()"
marketplace_automation_runs,automation_key,text,NO,""
marketplace_automation_runs,status,text,NO,"'started'::text"
marketplace_automation_runs,summary,jsonb,NO,"'{}'::jsonb"
marketplace_automation_runs,started_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_automation_runs,completed_at,timestamp with time zone,YES,""
marketplace_automation_runs,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_automation_runs,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_behavior_events,id,uuid,NO,"gen_random_uuid()"
marketplace_behavior_events,user_id,uuid,YES,""
marketplace_behavior_events,normalized_email,text,YES,""
marketplace_behavior_events,event_type,text,NO,""
marketplace_behavior_events,subject_type,text,YES,""
marketplace_behavior_events,subject_id,text,YES,""
marketplace_behavior_events,payload,jsonb,NO,"'{}'::jsonb"
marketplace_behavior_events,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_brands,id,uuid,NO,"gen_random_uuid()"
marketplace_brands,slug,text,NO,""
marketplace_brands,name,text,NO,""
marketplace_brands,description,text,YES,""
marketplace_brands,accent,text,YES,"'#B2863B'::text"
marketplace_brands,logo_url,text,YES,""
marketplace_brands,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_brands,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_campaigns,id,uuid,NO,"gen_random_uuid()"
marketplace_campaigns,slug,text,NO,""
marketplace_campaigns,title,text,NO,""
marketplace_campaigns,description,text,YES,""
marketplace_campaigns,surface,text,NO,"'hero'::text"
marketplace_campaigns,accent,text,YES,"'#B2863B'::text"
marketplace_campaigns,cta_label,text,YES,""
marketplace_campaigns,cta_href,text,YES,""
marketplace_campaigns,countdown_text,text,YES,""
marketplace_campaigns,status,text,NO,"'draft'::text"
marketplace_campaigns,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_campaigns,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_cart_items,id,uuid,NO,"gen_random_uuid()"
marketplace_cart_items,cart_id,uuid,NO,""
marketplace_cart_items,product_id,uuid,NO,""
marketplace_cart_items,vendor_id,uuid,YES,""
marketplace_cart_items,quantity,integer,NO,"1"
marketplace_cart_items,price,integer,NO,"0"
marketplace_cart_items,compare_at_price,integer,YES,""
marketplace_cart_items,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_cart_items,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_carts,id,uuid,NO,"gen_random_uuid()"
marketplace_carts,user_id,uuid,YES,""
marketplace_carts,normalized_email,text,YES,""
marketplace_carts,session_token,text,YES,""
marketplace_carts,status,text,NO,"'active'::text"
marketplace_carts,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_carts,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_categories,id,uuid,NO,"gen_random_uuid()"
marketplace_categories,parent_id,uuid,YES,""
marketplace_categories,slug,text,NO,""
marketplace_categories,name,text,NO,""
marketplace_categories,description,text,YES,""
marketplace_categories,hero_copy,text,YES,""
marketplace_categories,sort_order,integer,NO,"100"
marketplace_categories,is_featured,boolean,NO,"false"
marketplace_categories,product_count,integer,NO,"0"
marketplace_categories,filter_presets,ARRAY,NO,"'{}'::text[]"
marketplace_categories,trust_notes,ARRAY,NO,"'{}'::text[]"
marketplace_categories,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_categories,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_collection_items,id,uuid,NO,"gen_random_uuid()"
marketplace_collection_items,collection_id,uuid,NO,""
marketplace_collection_items,product_id,uuid,NO,""
marketplace_collection_items,sort_order,integer,NO,"0"
marketplace_collection_items,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_collections,id,uuid,NO,"gen_random_uuid()"
marketplace_collections,slug,text,NO,""
marketplace_collections,title,text,NO,""
marketplace_collections,description,text,YES,""
marketplace_collections,kicker,text,YES,""
marketplace_collections,highlight,text,YES,""
marketplace_collections,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_collections,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_deals_curation,id,uuid,NO,"gen_random_uuid()"
marketplace_deals_curation,product_slug,text,NO,""
marketplace_deals_curation,slot,text,NO,"'rotation'::text"
marketplace_deals_curation,starts_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_deals_curation,ends_at,timestamp with time zone,YES,""
marketplace_deals_curation,curator_user_id,uuid,YES,""
